,account length,area code,international plan,voice mail plan,number vmail messages,total day calls,total eve calls,total night calls,total intl calls,customer service calls,churn,Princ_Comp_0,Princ_Comp_1,Princ_Comp_2,Princ_Comp_3
983,92,510,0,0,0,105,118,105,4,1,False,-0.847325861192405,-0.6585619017991149,0.5717537374128565,0.6273389133367924
984,77,415,0,0,0,112,111,82,1,1,False,0.9732835607944377,-2.938106462558995,-0.12307649244956852,0.174180587316669
985,64,415,1,0,0,55,79,102,9,1,True,-4.337622851500956,-1.3536060225707558,2.083382428545675,-1.5502606140800215
986,159,415,0,1,15,102,146,137,9,1,False,1.710937032255428,1.5530614338538544,-0.1599000042842662,-0.7949967373798157
987,110,415,1,1,27,103,74,106,2,1,True,-2.2881865705985738,-1.7380007756296048,-0.6382949756535647,0.9829228260159442
988,138,510,0,0,0,117,128,115,4,3,False,0.21737587722976434,2.3928072925014465,0.6600058928234229,-3.4257545908167533
989,178,408,0,0,0,150,62,126,3,1,False,-2.4833309714508602,0.3755961552934347,-1.503725327144301,-1.7013133894200625
990,38,415,0,1,31,118,70,104,2,0,False,-0.4521489026521629,-1.364105921247789,2.7413891465734017,3.2140007154318284
991,50,415,0,1,35,97,101,101,2,2,False,-0.33284731635872394,1.835000138351708,0.4289655025891251,1.1874539633550554
992,45,510,0,1,26,104,119,103,5,1,False,2.287128560927384,1.4053245685549183,-3.8470682937704526,1.2850283766960264
993,70,510,0,0,0,99,106,96,2,0,False,1.3887769221299189,1.65551748241485,1.5403520585370982,0.3252333626567104
994,147,510,0,1,33,107,110,87,6,3,False,-1.8629168955917534,-0.9239304527739663,0.34941428972690813,-0.08382891202151174
995,94,510,0,0,0,108,95,97,5,1,False,-0.2809106461917886,1.3570086243939945,-1.5714681616208737,1.3826027900369986
996,179,510,0,0,0,101,99,103,5,0,False,1.6533484298002645,-0.02233362386543222,-0.5292228168272365,-0.688040013381676
997,116,415,0,0,0,91,95,76,3,2,False,-0.9743415704656282,-0.42190401403920164,-1.477311817017484,-0.5369872380416351
998,59,510,0,0,0,80,99,105,3,0,False,0.009629196562024057,-0.8786496360360269,-0.7015319976150785,-2.2614284394383257
999,165,415,0,0,0,109,94,91,3,0,False,-0.7251983087548515,1.008789305804133,-4.094422874905454,1.1874539633550554
1000,133,408,0,0,0,138,117,103,4,2,True,-2.532441675473681,-0.7640530777830948,-2.3368379793153977,-1.3016334253990092
1001,140,415,0,0,0,84,121,94,4,1,False,1.4147452572133863,0.9303681820201897,1.6713319149751855,0.9294444640168746
1002,93,408,0,1,32,91,72,115,3,2,False,1.082045057963978,0.9394735642891413,1.0633554638455633,1.7381867027161502
1003,52,510,0,1,38,88,97,86,3,0,False,0.2721385135408139,-0.694737336268103,-0.8074967206041124,1.0364011880150144
1004,64,415,0,1,27,101,89,127,3,1,False,-0.5588482091301475,1.59530712316881,-1.416871548411498,-1.0436239260608284
1005,12,510,1,0,0,117,126,110,4,2,False,-0.9589133245060596,2.3566318580324586,0.5349302255781588,0.21827663865857064
1006,48,415,0,0,0,92,85,113,4,2,False,-0.27602248935611884,-3.250150346679868,-1.8879639539102104,0.9829228260159442
1007,181,408,0,0,0,91,58,95,7,1,False,0.9473152257109703,0.15247329363353898,0.6276881935037845,2.1472489773943724
1008,168,415,0,1,42,57,98,124,2,2,False,2.139032673406363,-0.07368469544934013,-0.7529606411909482,-0.5904656000407049
1009,155,415,0,0,0,111,92,122,3,3,False,-0.04230747360491103,0.9289736656121077,-0.9061588777225601,-0.5369872380416351
1010,105,510,0,0,0,83,101,151,4,0,False,-1.7302492540303018,-1.540553449761663,-0.8898446868218571,3.25809676677373
1011,11,415,0,0,0,130,50,100,6,2,False,0.9444892595668556,-2.4661852034472487,-0.1922177036039047,0.2717550006576405
1012,182,415,0,0,0,111,120,91,5,2,False,1.9446520480066363,0.06962252601852933,1.603589080498612,1.1339756013559856
1013,104,415,0,0,0,93,54,94,5,1,False,0.6125528357700067,0.22178903514853093,0.6099756259253171,-1.4526862007390504
1014,102,415,0,0,0,125,126,101,4,0,False,1.687030887863516,3.321474173610017,2.8914799472677193,-0.8925711507207872
1015,122,415,0,0,0,96,120,91,2,0,False,-1.3695185290058705,-0.1264302834413301,0.35982429143478845,-0.8390927887217174
1016,41,415,0,0,0,117,108,110,3,1,False,0.939601102731186,1.355614107985913,-0.18040932521826017,0.8318700506759037
1017,132,415,0,0,0,132,80,120,4,2,False,0.07982007883264262,-1.2028340298488358,-0.6883252425516704,0.573860551337723
1018,76,415,0,0,0,148,69,101,5,1,True,-2.17171095044925,-0.8184392767899866,-0.8457186091165739,-0.5904656000407049
1019,13,415,0,0,0,74,92,96,3,1,False,0.866584254316453,1.4641404113928769,0.44217225765253326,-0.5369872380416351
1020,115,415,0,1,33,72,157,138,3,2,False,0.9030926785238197,0.18118395684847707,1.1575118084489529,-2.003418940100145
1021,67,408,0,0,0,91,69,71,12,1,False,0.3107091284397357,0.9289736656121077,-2.534162293552293,0.9294444640168746
1022,154,510,0,0,0,99,97,89,5,0,False,0.3346152728316479,1.2846577554560186,-0.3217991833642276,1.5430378760342074
1023,100,510,0,0,0,87,88,117,8,2,False,0.9676316285062089,0.14804364980247375,-2.2044597461995474,1.2315500146969571
1024,146,510,1,0,0,65,93,128,3,1,False,1.2147126995254303,-1.724465749529587,0.37442942317596134,-0.4835088760425651
1025,148,415,0,1,11,129,88,99,1,1,False,-1.8986615443465613,-2.324518592994282,1.7331705602589353,-1.0436239260608284
1026,67,415,0,1,28,94,73,114,2,2,False,2.201509432697197,-2.515895664016255,-1.154911835535325,0.12070222531759914
1027,161,510,1,0,0,106,105,129,1,1,True,-0.37424389740175984,-1.3505708951477715,1.5108311125729874,-1.345729476740911
1028,70,415,0,0,0,114,113,122,0,1,False,-1.1175493011509796,-0.41583375919323384,0.6335923826966066,5.187069105509532
1029,116,510,0,0,0,82,95,130,5,0,False,-0.5722142643981611,-0.8515795838359907,0.7041319705287066,-3.1771274021357407
1030,99,415,0,1,42,125,104,100,4,2,True,-0.9406591124023762,-0.874219992204961,0.4098545583328942,0.47628613799675135
1031,87,415,0,0,0,108,102,66,9,1,False,0.8694102204605675,0.8143771073591758,-0.9325723878493769,2.5028328900735244
1032,87,510,0,0,0,85,91,93,5,1,False,-1.42916932215259,1.675122763360836,0.09475714272132113,0.369329413998612
1033,70,408,0,0,0,111,115,105,6,2,False,-0.48865732685952895,-0.3600530437782597,-0.8311134773754016,-0.18140332536248283
1034,131,408,0,0,0,80,101,108,9,2,False,2.2169376786567656,-0.39319335082426365,-0.5910614621109868,-1.4526862007390504
1035,119,510,0,0,0,74,113,111,1,2,False,-0.27602248935611884,-0.40836898793918336,-1.110785757830041,0.12070222531759914
1036,119,408,0,1,32,77,126,102,2,3,False,0.965569437814654,-0.20181627980228983,-0.8370176665682236,-0.8925711507207872
1037,87,510,1,0,0,80,71,102,5,0,False,1.183856207606293,1.0027190509581654,-0.7765773979622376,-0.23488168736155274
1038,112,415,0,0,0,92,143,79,3,5,True,1.762873702422363,2.42594759954745,-1.5110278930148868,-1.9593228887582428
1039,75,415,0,0,0,89,104,91,2,2,False,1.4792842071957757,-0.2877021748402841,1.6918412359091788,-0.23488168736155274
1040,150,510,0,0,0,77,105,117,5,4,False,-0.24722818812853697,-0.5561058532381197,1.0574512746527407,0.5297644999958213
1041,161,510,0,1,38,112,102,112,6,0,False,-1.574439243529496,-0.02233362386543222,0.14478740961942663,-2.9725962647966293
1042,91,510,1,1,24,112,128,133,3,0,False,2.240080047596119,0.49019271354636645,1.1133857307436685,0.174180587316669
1043,124,415,0,0,0,104,77,104,8,3,False,0.5500760764791728,-0.28466704741729953,-0.602869840496631,0.02312781197662801
1044,94,510,1,0,0,109,88,99,4,4,False,-1.64669231649167,1.5047454896929302,-2.96392537470125,1.5430378760342074
1045,217,408,0,0,0,115,128,107,3,4,False,0.08753420181242684,1.176131452049055,2.9578244050665283,0.47628613799675135
1046,158,510,0,0,0,129,108,75,5,0,False,-1.0676748216755996,-1.1500884418568458,0.9073604739584241,1.942717840055261
1047,102,415,0,0,0,87,128,59,7,0,False,0.9185209244833882,-1.826921798090582,0.467187391101586,1.5871339273761091
1048,85,510,0,0,0,107,103,116,3,0,False,-0.8444998950482908,-0.7640530777830948,-1.0503454892240547,1.2850283766960264
1049,79,510,0,0,0,72,102,107,9,1,False,0.8511560083568847,0.9847543810270818,1.1825269418980051,0.9294444640168746
1050,139,510,0,1,25,112,70,84,10,2,False,2.17065294077806,0.6152891704763319,-0.526426063471709,-1.345729476740911
1051,103,415,0,0,0,118,69,112,2,0,False,-2.17171095044925,0.6108595266452663,0.3862378015616053,-0.03035055002244187
1052,98,415,1,0,0,67,90,88,9,1,False,4.3435151893569905,-1.5510533484386972,-0.8811437442735072,1.2850283766960264
1053,78,408,0,0,0,116,86,100,3,2,False,0.4539168591250868,0.23999979968643487,1.1119873540659049,0.06722386331852968
1054,50,408,0,0,0,107,118,99,3,1,False,-0.09913230060751593,3.9712374776437174,0.04923268833827352,0.7783916886768335
1055,161,415,0,0,0,109,86,78,2,1,False,0.04331165462527602,1.5199211268078507,-1.770190852535532,0.8759661020178052
1056,67,408,0,0,0,101,122,119,3,0,False,-0.5616741752742622,2.882693221544275,0.044726875823215224,1.6406122893751787
1057,86,415,0,1,38,158,119,103,4,1,False,1.474396050360106,1.8711755728206954,-1.752478284957066,-1.5502606140800215
1058,92,510,0,0,0,125,76,97,6,0,False,-0.7329124317346358,0.0574820163265932,-3.4805422345830106,0.8318700506759037
1059,174,415,0,0,0,72,124,116,3,1,False,-1.5428189761577997,0.34852610309339904,-2.6651421499903805,0.7249133266777638
1060,124,510,0,0,0,97,99,104,3,1,False,-0.34338740548262287,3.101386439373105,-0.7838799638328233,-2.5635339901184078
1061,132,415,0,1,31,101,105,76,9,1,False,0.1366449058352473,-1.2450797191637917,-0.7838799638328233,-0.03035055002244187
1062,190,415,0,1,26,71,88,103,3,1,False,1.6379201838406952,1.5364912803308524,-0.7206429418713096,0.174180587316669
1063,101,510,0,0,0,127,104,116,2,1,False,2.2323659246163343,1.4218947220779206,1.1251941091293132,-0.23488168736155274
1064,185,415,1,1,30,114,106,105,3,2,False,0.6665516966284973,2.2947808877715166,1.6094932696914346,-1.345729476740911
1065,68,415,0,1,29,82,105,70,6,0,False,-1.551296874590143,-0.07811433928040638,-0.9252698219787906,0.174180587316669
1066,117,510,0,1,25,140,69,112,4,0,False,-0.9406591124023762,-0.6450268756990971,1.8759587950826662,-0.7949967373798157
1067,118,408,0,0,0,97,89,97,6,1,False,-0.1981174841057163,0.6470349611142542,0.9087588506361879,-0.9901455640617586
1068,124,415,0,0,0,119,143,115,5,0,False,0.3212492175636345,-0.8982549169820123,-2.5532732378085243,-0.03035055002244187
1069,22,510,0,0,0,108,88,115,4,1,False,0.5030275631479074,-0.4776847294541753,-0.2231370262457799,-1.1505806500589677
1070,75,415,0,0,0,92,142,96,9,1,False,0.9501411918550848,-0.22585120457934174,-0.7779757746400012,-0.8390927887217174
1071,134,408,0,0,0,122,155,107,9,1,False,-0.6627215494640175,-1.1017724976959222,-0.6087740296894534,2.6538856654135654
1072,164,408,0,1,25,88,99,60,6,1,False,-1.0213900837968934,1.3796490327629642,-4.218100165472954,-2.0568973020992147
1073,44,510,0,0,0,77,114,77,4,1,False,0.9501411918550848,0.8701578227741497,0.4171571242034811,1.3385067386950968
1074,177,415,0,0,0,106,97,77,7,2,False,-1.3772326519856548,0.7193858300522301,0.3170965904072692,-1.1505806500589677
1075,110,408,0,0,0,81,89,99,8,0,False,0.46163098210487125,-1.2978253071557817,-1.2681791243949445,0.6808172753358622
1076,53,415,0,1,27,119,96,64,7,1,False,3.9961505196005724,-0.15350033564136614,0.7600664266196343,1.8892394780561912
1077,108,415,0,0,0,123,86,75,4,4,True,0.6644895059369419,2.472622932693472,1.2738865331458666,-2.6170123521174777
1078,80,408,0,0,0,113,95,123,8,0,True,-3.70101675422972,-0.5862110328611393,-1.0635522442874632,1.79166506471522
1079,158,408,0,0,0,112,82,93,3,1,False,-0.7820231357574565,-0.5666057519151532,0.2552579451235187,1.0364011880150144
1080,114,415,0,0,0,88,78,118,0,0,False,-0.3048167905837011,0.7193858300522301,0.5422327914487449,5.187069105509532
1081,64,408,0,1,19,150,123,67,2,1,False,-2.8911102098065573,-0.7173777446370726,0.5099150921291057,1.3826027900369986
1082,88,415,0,0,0,115,85,65,1,3,False,-0.9301190232784772,-0.42493914146218537,-0.826607664860343,-0.7949967373798157
1083,82,510,1,0,0,101,87,86,6,3,False,-0.7539926099824337,-0.3539827889322914,-0.7206429418713096,-1.0971022880598982
1084,111,415,0,0,0,97,129,84,5,3,False,-1.976566549596964,-0.08721972154935846,-0.826607664860343,-1.0436239260608284
1085,60,408,0,0,0,97,121,100,4,2,False,-1.8937733875108909,-0.5605354970691849,-2.542863236100643,-1.0971022880598982
1086,113,408,0,0,0,72,107,123,6,3,False,1.2378550684647833,-1.2978253071557817,1.2679823439530444,1.6940906513742484
1087,109,408,0,0,0,115,142,106,4,1,False,-0.9666274474858441,-0.16867597275628649,1.87735717176043,1.0364011880150144
1088,105,510,0,1,42,79,97,77,2,0,False,2.0225570532570387,-0.6163162124841591,1.1384008641927217,-1.345729476740911
1089,85,510,0,0,0,100,88,131,4,2,False,-0.824183492253052,0.4570524065003628,-1.0239319790972379,-1.5502606140800215
1090,131,510,0,0,0,86,81,83,3,0,False,0.6848059087321804,0.06962252601852933,-1.0194261665821798,-0.08382891202151174
1091,59,510,0,0,0,95,87,108,3,2,False,0.3500435187912166,-1.0686321906499185,-2.173540423557672,0.12070222531759914
1092,148,408,0,0,0,87,96,104,13,1,False,-0.14052888165055208,0.8535876692511478,-1.0003152223259493,0.369329413998612
1093,210,408,0,0,0,121,71,67,8,2,False,1.9523661709864202,1.4354297481779381,1.5167353017658092,1.8892394780561912
1094,115,415,0,0,0,105,109,74,8,0,False,-1.698628986658605,1.170061197203087,0.8132041293550345,1.5430378760342074
1095,106,510,0,0,0,120,82,62,3,1,False,-2.4573626363673924,0.06658739859554569,-1.119486700378391,2.1472489773943724
1096,93,415,0,0,0,78,129,114,4,1,False,2.113064338322896,-1.3566411499937399,1.3239168000439723,-2.003418940100145
1097,57,415,0,1,29,121,109,94,2,1,False,-2.5998065916001845,-0.6163162124841591,1.4225789571624197,-1.39920783873998
1098,98,510,0,0,0,127,88,129,4,1,False,-0.19246555181748717,0.14943816621055533,-0.5337286293422947,2.600407303414496
1099,157,415,0,0,0,95,119,79,4,3,False,-2.503647374246099,0.9817192536040974,-1.3786496598990368,4.076221316130174
1100,116,415,0,1,35,104,89,100,4,1,False,-0.5357058401907945,-2.003369326604457,0.3803336123687834,0.9829228260159442
1101,30,510,0,0,0,96,122,89,4,2,False,0.4539168591250868,-1.1997989024258517,-0.5823605195626369,0.573860551337723
1102,111,510,0,0,0,128,56,84,2,4,True,0.07493192199697243,2.7379914836683246,0.35982429143478845,-0.13730727402058115
1103,52,415,0,0,0,78,89,124,6,0,False,0.37035992158645525,-0.1264302834413301,0.3553184789197301,-0.9901455640617586
1104,72,415,0,0,0,93,113,91,5,4,False,-0.9877076257336418,0.31538579604739503,-0.5101118725710055,-0.08382891202151174
1105,135,510,0,1,28,100,117,131,4,2,True,-0.5616741752742622,-1.2691146439408436,-1.287290068651175,-1.345729476740911
1106,86,510,0,0,0,115,130,89,5,3,False,-0.2788484555002334,0.5956838895303463,1.6108916463691987,0.06722386331852968
1107,98,415,0,1,29,97,89,76,7,3,False,-0.002973083253430067,0.3289208221474134,-1.0239319790972379,-1.3016334253990092
1108,151,510,0,0,0,104,91,116,2,3,False,-1.4571998479276131,3.357649608079005,0.3348091579857361,2.2448233907353434
1109,118,415,0,0,0,112,60,155,1,0,False,1.0223942648172586,0.3877366649853708,0.19792511235482707,1.1874539633550554
1110,117,415,0,0,0,115,66,113,9,2,False,0.9136327676477185,-1.612904318699639,1.4621992223526452,1.4360811520360675
1111,55,510,0,0,0,100,99,87,6,0,False,-0.23951406514875273,2.3008511426174847,1.3194109875289142,-3.4792329528158232
1112,82,408,0,0,0,93,104,93,2,0,False,2.045699422196392,1.2650524745100329,2.895985759782777,-1.5502606140800215
1113,152,415,0,0,0,98,82,121,4,1,False,-0.6886898845474854,-2.5611764807541957,-4.394604476294089,-0.18140332536248283
1114,108,408,0,1,15,85,93,114,4,1,False,0.3809000107103542,-1.8420974352055026,1.3930580111983084,-0.33245610070252424
1115,98,408,0,0,0,129,113,94,7,1,True,0.3837259768544685,-0.04497403223440205,-0.8001941547335262,-1.1505806500589677
1116,130,415,0,0,0,95,97,103,3,3,False,0.620266958749791,-1.5375183223386792,1.7345689369366986,-0.7415183753807458
1117,136,408,1,0,0,122,114,105,7,1,False,-0.5040855728190977,-0.3826934521472296,-1.3977606041552673,-0.7949967373798157
1118,47,415,0,0,0,116,85,73,4,3,False,0.6356952047093597,0.3559908743474488,1.2915991007243333,-1.0436239260608284
1119,189,415,0,0,0,106,123,120,5,3,False,-0.7406265547144203,-0.9962813217119424,-0.6087740296894534,-0.5369872380416351
1120,107,415,0,0,0,79,124,138,6,1,False,0.5886466913780946,1.0706402760650753,-1.42277573760432,-0.9460495127198567
1121,91,415,0,0,0,165,121,81,4,5,True,0.6588375736487128,0.9107629010742032,1.0928764098096748,-0.7415183753807458
1122,159,415,0,0,0,105,147,106,5,1,True,-0.24234003129286683,-1.25861474526381,1.1502092425783663,-0.08382891202151174
1123,11,408,0,1,24,98,111,87,3,2,False,1.253283314424352,-0.8154041493670027,2.3175302546172674,0.12070222531759914
1124,167,415,0,0,0,85,135,95,5,1,False,0.3472175526471022,-1.1771584940568818,0.7909857492615096,0.174180587316669
1125,111,408,0,0,0,75,106,94,9,2,False,0.9732835607944377,2.180184329518585,0.8013957509693901,-1.3016334253990092
1126,99,408,0,1,19,103,86,112,4,2,False,2.391001901261254,-0.6149216960760775,-0.5205218742788865,1.4895595140351376
1127,159,415,0,1,19,78,71,101,3,0,False,-0.11249835587552924,0.18118395684847707,0.6909252154652984,-3.3722762288176824
1128,114,415,1,1,31,104,92,91,10,2,False,0.1366449058352473,-0.6480620031220807,-2.3663589252795094,-1.0436239260608284
1129,71,415,0,0,0,103,79,98,2,2,False,1.9860486290496726,1.7430439884677464,-1.0076177881965351,0.6273389133367924
1130,122,415,0,0,0,62,89,58,2,1,False,3.7567835715611357,0.5625435824843422,1.418073144647362,-1.2481550633999392
1131,100,408,0,1,25,94,112,109,5,1,False,-1.7351374108659716,1.6615877372608179,-0.3099908049785831,-1.39920783873998
1132,83,415,0,1,37,109,101,102,4,1,False,2.629605073848132,-0.26506176647131385,-0.5910614621109868,-0.7949967373798157
1133,64,408,0,0,0,73,101,125,2,5,True,0.8223617071293025,1.0057541783811492,0.423061313396303,-1.0436239260608284
1134,105,408,0,0,0,84,138,91,3,1,False,-0.6858639184033702,-1.5449830935927285,-2.3427421685082206,0.6273389133367924
1135,144,415,0,1,33,87,118,97,3,2,False,-1.864979086283309,0.09365745079558117,0.23164118835222983,-0.9901455640617586
1136,106,415,1,1,26,111,90,133,7,1,True,-2.350663329889408,-0.3962284782472472,1.4858159791239338,-2.1103756640982847
1137,19,510,0,1,34,97,97,135,1,1,False,0.6020127466461079,-0.6480620031220807,1.6786344808457705,-0.5369872380416351
1138,46,408,0,0,0,81,113,77,6,1,False,1.0483625999007262,-0.632886366007161,-0.7765773979622376,-1.7013133894200625
1139,127,510,0,0,0,108,124,113,3,2,False,-1.0494206095719163,0.35156123051638266,-0.7883857763478822,-0.7415183753807458
1140,9,415,0,1,39,108,115,117,3,1,False,-0.8915484083795555,0.8867279762971517,-0.3113891816563472,0.06722386331852968
1141,157,415,0,0,0,74,96,81,6,1,False,-0.42129241073302537,-0.3465180176782419,-0.11266649074168783,1.1874539633550554
1142,105,415,0,0,0,71,83,114,4,6,True,1.905317657655155,-1.091272599018888,-1.4860127595658341,2.5028328900735244
